Body_Density,Age,Height,Weight,Neck_circumference,Chest_circumference,Abdomen_circumference,Hip_circumference,Thigh_circumference,Knee_circumference,Ankle_circumference,ExtendedBiceps_circumference,Forearm_circumference,Wrist_circumference
1.03108029483804,42.4134097356136,177.634664272917,85.3959237798793,38.5335486280623,100.577785580768,98.6888841261527,104.845442641866,62.1566346617356,39.499322131662,24.1199350225645,34.6921521670365,29.2655237053414,18.3581145891302
1.113221564637,30.7103746769763,183.374363084849,68.9105143686768,36.5834233018529,88.5195053941077,75.9429671829505,92.6877225707698,54.6635005293952,37.1166504397729,20.9074792607433,29.8378396960959,26.8070620671744,18.1769593460887
1.06995701599612,47.1517620898921,180.582502766538,78.0531609406034,37.8047234592318,98.955633343114,86.7955164195088,98.5862215621358,57.6265397461499,39.5809364184773,24.6293476097554,31.0607696104711,26.5948472875857,18.7207161873845
1.05518670086241,25.0588968955251,185.995650964294,85.0557387871255,36.7211896708683,103.622753712422,90.5355297802805,103.465614507422,64.3598285255235,38.2371329975127,22.786422320846,32.6650898663272,29.3629417120287,17.2994178718671
1.06975729596872,47.770378108752,189.467458143445,77.1480947106784,36.5250086725044,98.697747089723,83.6005295888847,95.7844976039147,59.1412973398317,38.9728238275103,24.1316084347705,30.2354093339056,25.6404546529783,18.0861234610005
1.05252825868065,30.9909302706642,188.273668109378,95.95709914384,39.5938313243866,106.611547597987,97.9447638787387,107.078153720188,63.0694695175496,38.7023613609445,25.1475676652637,37.2910060255441,30.7762732846598,18.8059856153206
1.05404230313825,45.9017709188509,170.093977883722,70.6866965508499,35.9315357284881,99.2435821828253,88.445006061762,92.8228966382675,53.7548678311498,36.1057586641243,20.7443771257178,31.7671071734206,27.3546804285479,17.8922902596056
1.08427463138776,47.193969803211,162.90472182513,54.845757457825,35.7341962756573,87.2675959823025,75.2388456952613,85.0997879932362,51.5592826336098,36.0099303437056,21.6306011605819,28.2644354313248,27.5561109383394,17.2244381138312
1.08276355785824,43.6129471966721,184.250434862558,70.0574442086771,39.3804061408273,93.1667878162253,76.9961275744262,88.3530470274223,52.0545829804051,37.079542672812,25.3042858772557,32.6028262974368,26.339258905294,18.2446238051062
1.08291638138849,52.5604353048551,165.385337110979,46.5520969249666,31.3419404345119,87.337423905857,71.6066154736955,80.643390061934,49.0502893029006,33.0107746630918,20.0229867896513,26.0227782048371,25.2796213305994,16.1907049136567
1.06894716687537,54.2714937330336,177.560220312469,75.304296665785,37.6723106028538,98.3524920214462,86.335724065653,95.5112111861735,59.1749512240613,37.8170855561106,23.0598759673234,32.408716481918,27.867538635122,18.8920478932352
1.03374789438515,41.1898150021379,179.413878181194,89.5777391689242,37.1587449052073,105.393959343858,99.9594709556982,102.1233305855,63.0382115367458,40.4886260785087,24.2585836609323,31.44480272212,27.3433222701927,18.4215132583584
1.06980404915756,45.2124349441802,192.705814057063,96.7463712541263,42.1116411873832,105.438040365803,93.9988959876429,109.126406621112,66.0221683922444,43.2549992767683,25.9701018246394,36.1873967137037,31.6751980086063,20.1623176136298
1.08690734353103,27.7310120175157,180.063206188287,76.0183163027619,38.9935027272731,97.2933181626141,81.509751828225,97.3851834758326,57.8900090259163,37.4635966401538,23.7509841078484,29.4054117912103,29.0347151298778,19.0721994796234
1.06552643239879,27.2583344631113,177.487245068842,83.6073201003136,36.1755639343647,104.980025734106,101.761367528666,99.7836564217692,60.9391039610687,40.1433001140331,22.7058168925678,29.8040314156477,27.0544019731409,17.2157081949071
1.07575096628747,52.0298830177268,178.890242381128,67.6827990304525,38.5623139520231,98.0725853250512,91.4392263525754,90.0151942556319,53.4369462025137,34.9628891524043,20.6494840250943,30.5455145336557,25.3551235229153,17.7414427560392
1.06998475806207,42.1253193627005,180.326549364697,70.3536015537487,34.7091636544332,92.7503331089532,85.7794421005091,95.0800399198442,55.5491872519677,35.029792747151,21.9932493103311,29.969623559184,27.9997768253356,17.0597461713249
1.05068351516233,45.0930944350095,178.966823315414,74.148117793167,36.8629475047547,96.6232988212674,90.8575636000899,93.4108990602506,59.2820859091789,36.812582257804,22.2493225081087,29.8192361145483,27.4436081852654,17.2405830785313
1.06187305217476,54.4705590884008,173.236994295715,76.1785480079506,39.2036500668625,98.3375481791088,86.7003333334075,95.4042259317317,58.5505272050963,37.6313834082864,24.758886883489,31.6567442236035,28.3093420172473,18.7450898864668
1.04161963722089,54.5094670044657,169.447417180804,96.1822435585281,41.5813299384852,119.459857159362,107.43721696606,108.893557346831,64.5127924166422,40.1012441265494,23.9160351795813,36.6123547017648,32.6889566261721,19.6464917008849
1.07301035693465,45.7175062316831,180.277100384655,80.4431876055433,41.1312634963902,99.7090673299639,86.8694711273228,97.0009329246328,59.1448510503198,37.4082872493682,23.2442194604985,33.6996790134578,30.3671001802422,19.895043944678
1.03487969108787,63.5631223829679,167.523245530434,72.1464189419067,40.5711226966012,99.0920298818397,95.4970936040692,95.0879313960295,58.5602985884707,38.4343509140979,21.3387847519932,29.0394820276249,26.3894051136181,18.2800773117387
1.03634461610284,59.4812492800462,170.060063710315,85.2033933099878,39.463070868396,113.893436636108,104.703848210841,99.6998544393391,57.6544778207693,36.3832922485524,20.9845384867662,31.4851281938828,29.2173159192075,17.5374428297116
1.04120346381774,50.3722984939439,186.487208905767,85.7384538141365,35.7987948547567,104.187478861321,97.450697302116,101.063242575714,58.5913068919053,38.9907763763487,23.7747016368106,28.7253566845761,25.384801501332,17.8235987510757
1.00121222752732,46.8246120692231,176.016962118355,89.3919569957224,38.1663022115351,110.109823368944,107.01492374076,102.520943802398,66.4956032917829,38.9568314264311,22.9499420186615,34.7039250702881,27.9795413059772,17.4617052653638
1.0833132969118,31.8839631602824,179.08215273322,75.7493387336671,36.1325305306387,92.8977444807315,80.1496271608514,98.0710871947876,58.1858456401744,37.5467816511576,23.6791333117059,28.7077481122236,28.0296744472748,17.7995924848161
1.06245975676037,57.6984539678135,182.537827145095,75.8918311440369,36.2827625812343,98.1924639601314,88.761622859505,95.4465402537169,56.8230419567324,37.5174786607118,21.7908114275193,32.1583671846809,28.1571027045227,18.5886148727157
1.04222573832937,28.183732270133,178.907238452683,88.8841577829879,37.3043234369098,106.224208670424,101.45823062813,107.142632472419,65.8193836257746,40.6338024219295,24.4547108828919,31.6937516113952,28.919505175578,18.1351642298906
1.08203791186658,39.5730202934458,185.618163885611,86.907085686562,39.2167230444628,98.7701936458897,90.1496894400853,104.516301253559,65.3878051315087,39.6334619364669,22.3942534379991,32.6100817396549,26.8775150437852,18.6879387081301
1.02430583897264,27.5416660426744,178.861024944099,96.3951371548763,42.4899827711894,109.644591523895,105.530822195925,110.032656938035,69.0745262012631,40.0347834243606,25.1045523004407,39.2095693643536,33.0583702399055,19.3524411275019
1.05445259455003,57.1619096626546,183.409393008672,91.5830280865126,39.0887288661853,106.246630040467,101.195594108152,104.686151088004,56.7358656060771,40.0101777742233,24.2468515461191,36.0190372472834,31.6415317384552,19.1869445901433
1.05184485529154,55.7647914178782,181.143535229976,73.0607744822305,36.1746559809496,97.0012050490182,90.2891391351601,94.5019165301868,52.8253131729892,38.2165721891803,22.3617985753821,27.8894152969257,28.1582800208095,18.3923218022542
1.06234766138827,43.5712071259238,177.239608471061,81.3164605485287,39.747893578157,98.5926419996071,86.6137040182197,96.488059029373,60.2973063879404,36.5259359755244,22.0803916721723,34.2895881601049,29.0410730151905,17.6693716047332
1.06222874074182,42.7381697013584,173.13879995756,87.6543074469317,41.2381996880513,109.929042004441,97.5012974475719,102.517738156996,62.2087119412716,40.9875514569069,23.4822369249117,37.7023086706299,30.897484376581,19.4144294012782
1.0401659995832,18.1816848449814,175.463359756011,88.3251828369043,39.1764322643153,109.787851088865,97.5983510040415,105.869743372828,68.4973599071535,38.7414396694371,23.6124518282095,34.505937166734,28.9580144162352,17.8883978102083
1.05580496151015,51.6890573185132,175.846577706442,67.0914351641513,37.0212684929513,92.1077064989243,78.9330745253814,90.8038156289673,56.721731299711,37.3902482000627,23.299659383731,33.5178304548029,28.9090130295504,18.7237041460636
1.05327921481972,19.2126267204046,179.114965733035,81.5543827050156,38.4689582424835,99.0260490799306,86.6048722287816,99.7434733023324,62.8443723695695,39.5665891133555,22.9581651413983,35.1193770682606,30.4242796584061,17.1751680840116
1.06812684553241,14.9203846902305,179.746376843466,74.5142096531105,35.6889518561903,94.8740704229952,82.2997842092192,98.5548968785192,59.8966559707431,38.919019470904,24.3076016652698,30.966211677351,27.5827813605299,17.373521074282
1.07684821614544,41.7867891937097,185.073035579359,81.2833112924699,38.5787205118392,101.755405471824,90.1577269905462,100.217474773223,55.3722631808231,37.6538176348059,24.8897931819207,30.1299484278297,29.7569484282716,18.9536108647085
1.07714808930202,29.5130453818088,178.436974901228,75.5130646721535,36.6386839795836,97.0885831416252,83.6497364011449,94.2763065830538,60.6446055810841,37.7881693680358,22.7432957874508,35.0073844664794,30.0225355589369,17.9697521585121
1.04018898693264,52.6027166004674,184.988212955081,95.1730469626449,39.0138473696929,110.167273829299,104.379687124873,106.891878581551,63.194639734894,40.9560752259955,24.2997361359663,35.3640773810442,30.7902570221495,19.5162577412244
1.05781709539662,52.4497547605448,174.039086259599,72.6608153613556,37.7502431058659,95.970302926095,85.8174947001117,95.4828403424205,53.6089003795174,36.1853680107181,21.5093747772578,29.92007768824,27.0081680972601,18.110850443179
1.03362369139764,59.1356480594984,183.070507424747,88.7508322806882,39.1835559434788,105.393358381935,95.3406093749082,101.65755099039,61.3410303389466,40.4504720551068,22.3881114568379,35.2372834094829,28.4223094630197,18.8286292609399
1.03550855073092,40.3813427303044,175.906086225418,81.9677569842462,37.5565221866996,103.918706115245,97.1680483087645,102.82734792356,61.2842552783862,39.096117909493,24.0635462312163,30.7159645782545,29.2187750015848,18.1367281826308
1.05623960724037,50.0418091937653,178.945435064515,86.3880645089282,39.5215297327342,109.427043716397,94.7876058238945,99.9800028854882,58.0225396659858,38.3645683704738,23.6455147520176,33.6351959422076,31.5411678469242,19.7401730834229
1.08507889570206,40.4886721972566,185.09075277642,62.783158838486,35.9223684520606,87.3376694186057,77.0648177232658,87.983032070603,51.9819450164747,35.7811112918927,21.2846211647355,30.574507173058,25.4497323757782,17.2244437349342
1.04194965689809,57.1975971311703,174.305529771805,79.9672117555261,38.5960333237292,99.3818856574307,100.187303206574,101.173324136938,58.2738392812557,41.3074750090336,23.2281507982175,31.8389424354814,25.9897363327005,18.4229197034084
1.06332500817772,49.7435630056649,174.953862938794,75.8531428357322,37.782591144188,100.040927383275,88.583645767922,97.5442247145203,54.7293728113001,37.2915809314184,22.1821980223062,29.9052320283759,29.7210169345539,17.9031591518951
1.05214201234433,56.1387686123662,189.960330215095,87.8556703046343,39.1831138235328,102.48103957339,98.7604388064035,101.684431381719,55.8527965383976,40.2222043523928,22.1974723450738,32.3633155299825,28.7846501760302,18.6884820315876
1.07729950630258,39.1851113638037,185.205883387686,81.9769922144504,38.1589341805014,97.9424487069607,89.7112077274222,101.392035525619,59.1231051772226,38.5600296040284,20.8417437233081,31.2393709515196,29.5658749986441,18.2476013671294
1.03596632211746,46.7576437854087,175.634245285945,84.8633020485558,37.5448417738523,104.131271021996,95.2378098992465,99.1266993171411,58.9239802476739,38.1154333303893,23.1696239176982,36.6590043558372,31.0641136492284,17.8900768053046
1.05697782022008,56.5370247499202,181.121752477245,75.6117461035207,38.1620500387034,94.9171733572164,88.4842016708968,94.1770759046049,56.5990295323704,37.5252926036395,22.1756014059133,28.4371560956453,26.0089988797909,18.1173514596724
1.06671848303214,17.5085936928011,179.727357764855,79.4947547310794,38.9747185476334,96.3090569584446,86.778710642405,93.4611241752397,56.0916210242218,37.3933970300845,22.8641461723483,31.1084142782894,28.6694842820374,17.5047437472042
1.07698580261144,34.8169236798789,184.209049697124,76.1861912652085,36.2467389572976,92.4747042516172,84.3766392906303,98.6645056723486,58.103505303588,37.4492381085668,22.1584268329129,32.2584473110437,27.0928581072665,18.0408534131748
1.08529585520368,24.1578885302578,190.139771008462,78.0101026756692,39.2936808751661,92.1468808467212,81.8274209383482,94.984030923152,54.9723904392386,35.4459855768034,21.1844097969203,30.3192922285664,28.6161903079592,16.884184029021
1.05797767666538,39.8321064025769,168.794960924776,65.689660331257,35.3783564964925,93.546816790839,86.0467474261463,93.2846272242254,58.8310382473325,36.4238120827062,21.4020335449515,30.2376904770712,28.1765902964209,16.164994260805
1.02842574567695,57.6272148499133,183.680920852851,95.9429451813598,39.9624993095856,111.092646084646,108.480528999517,109.019362484621,63.6788366315116,40.8438313254418,23.7435002257762,35.4286488977584,30.102576966763,19.7745661345939
1.04246227199013,57.0973605261486,186.397415515675,79.9850214801081,36.2104077990211,98.0973641656693,92.2639145472688,98.812195570726,59.6424988784356,39.6437713283189,22.2209829210844,33.6517277634192,25.7654119602628,17.8107140294464
1.03648115681013,36.3523517780617,180.112240620133,87.0460539823667,37.4024708861358,103.487295670819,99.1757089721769,103.261052339167,63.2129167086712,39.7446800734414,23.9058600929347,31.6320365582549,30.082836908329,17.2274533224171
1.10039936229131,30.822850753749,191.250223875515,72.0481231074246,34.888506284912,89.0131116194643,68.824000065107,91.3217174281816,56.1722450089961,38.554205863645,23.4584926776205,30.5202938193242,28.0610332620195,17.2377054537397
1.04483576007456,48.4703767623654,179.118980242494,78.8921067495721,37.881407933804,100.94576056571,90.1026950003347,97.34044960642,55.5859344318665,38.6835750521677,22.7929896262317,30.8422841726368,28.0693803026634,18.0646785907054
1.07038174422684,38.5829398893901,171.223421329308,72.6111840364828,39.0564051094911,100.516510425698,89.6968832409067,96.6635930464673,59.6491091036017,35.5695119469881,20.5775850923019,31.8863067881331,25.7936092650092,17.3879775316547
1.05276331365597,48.9409508117723,163.824554610879,62.5020712080464,36.106744143042,95.2453929204608,83.6716905365601,88.186970843196,55.4353044288957,33.5106580572206,20.38161074106,31.1643518225227,27.502440501336,17.1211193381931
1.07301438069454,46.3075373218122,176.00334065146,75.0771051219903,38.5362053444879,96.8379433593306,87.212929554908,96.2736468718428,53.1948196278123,37.4479003585736,22.8260540120076,29.5471074021293,28.5482161580336,18.8715867133283
1.04203988838898,36.3191471426525,184.366931011582,98.3803825846381,42.1564144327624,111.908534013086,107.726136071928,109.75837893313,65.7477083136512,41.4333683734602,23.4704141693526,36.7721225469324,31.5757323367684,19.1540905526555
1.03009901492106,47.5063281348913,180.423567959943,91.0693261541304,36.1088676937033,106.706278593857,100.726399700334,103.182299918686,60.6137952192107,39.0655124968325,23.7726069791477,34.2297208399644,27.8890234569899,18.1444123285155
1.02972234849213,24.3485950332479,184.136106573942,98.5724227961384,39.69178339249,104.625453800291,100.692004369945,111.043954232627,69.41736268574,43.249472958013,26.8391370345632,35.0694018052485,30.355824405637,19.4745850538976
1.06551332181456,56.5703534972627,173.128101710158,75.5607659152133,38.2671697680181,93.2942525943484,87.1122459251989,98.6538747159137,57.2309428714636,38.1632265303211,23.4171920786854,31.9792634353198,27.6161865263151,19.5563464596919
1.05304512292081,37.8289522470075,180.392055311084,83.0194079010171,38.9527537321896,96.3873466062261,92.9169852370598,99.8220343501129,61.6556407063894,39.1843266649607,24.3353557350459,34.3837379504157,31.6402763834328,18.8312657473103
1.05269521911669,31.0664958386502,169.790156624071,77.6109472256901,35.7910421257726,99.5737179642636,91.0809140351363,97.3579280327554,60.7365166335058,38.0185150796167,24.9838415409303,33.4806561806171,27.9601246254746,17.849563242135
1.08295605325743,36.6745445521682,174.445956580664,57.697860434889,32.9003461958564,83.6604911494756,70.2806869434089,89.568281338699,53.1230365173003,36.1585855863358,22.8494757059045,28.8267508961024,26.1804043816315,17.6238042613693
1.06183020773794,26.6822554138938,175.586243730397,83.6488513317812,39.3576501080825,100.113740640911,87.2398956018612,102.609253559447,63.1448918328177,40.6070753966596,24.4174067845518,33.9895368793326,29.4511209681917,18.1988713386545
1.06007353894119,43.7362267493822,181.967431081784,75.3286019506866,36.6281288787496,95.8589642100431,86.0760870445605,97.5842342164204,54.8570239461055,37.3015646239616,24.0248280958464,29.0847673812512,28.8214776207873,17.5737281897393
1.08611050693149,32.4389732647303,179.797774058969,57.8173116219405,34.5559472200828,81.6220027887401,69.7448812033428,89.5055415747821,52.8544520943838,33.4449397529037,20.4534211386915,28.6380561814941,26.1259326090203,16.6293463769081
1.04129774280765,73.3780904085627,167.366890535961,83.9870281103979,38.4530565476185,107.15858285998,100.945824300761,99.4395123307646,57.6354484024769,39.8394247781261,22.5946590053369,32.3145223133063,28.8899679817506,18.9036003817766
1.06941787978621,55.7559535419077,176.865712504763,72.7973332402263,35.0230412219711,98.127344416471,86.4755048100031,96.603718621608,52.8005697736941,36.2545826353242,23.5845217766833,28.8226770223975,28.149014925619,18.280467503494
1.07201174066682,12.0816528861334,178.275928568734,78.2397409287236,37.9644061535655,98.4309915187625,82.1028226234006,97.0853126153586,60.1699701673904,38.7523552002389,23.9815000417084,34.176767706433,30.8301353904045,17.4846728666459
1.0518023666784,50.7785678640888,173.443184299234,74.4909310323003,38.6798365722802,105.438876110659,93.6145089096548,94.4322688490405,54.6037982631293,35.837596112008,21.5532498784255,33.402138790223,29.5603231776384,17.750915449539
1.06040809471602,27.311479965325,186.377999793958,79.7716103566784,39.0282238862614,96.9411862386878,81.0444031572834,93.9990399399762,58.5061068646567,39.4454137426342,24.200680135443,33.7957658505376,27.7439405374314,17.9923877345362
1.03452799839389,45.7461707300054,179.302453488844,68.3024004663174,33.1428737788018,92.4073581628345,88.0782881272836,97.0389805208381,57.8550325455406,36.5849917584702,21.4740248402371,32.5251213402571,26.9193774441278,17.2728147717438
1.03486315587052,50.6664415974509,180.482601174405,94.5481453755062,38.4445975171299,108.405879688158,106.344214827789,108.035184235002,65.3452177979375,40.1105268521566,23.4934501292545,32.1551421294683,29.9875794729293,18.4762040679618
1.05833254946599,53.1936372227369,183.07271767728,81.5409808065199,36.2066192657786,99.7337570026457,89.907025351812,101.464498187941,61.5047102420352,40.840548427469,23.3139982011132,32.3178224782265,28.7776432252028,18.6420218625643
1.069898002993,38.8972246376691,180.334708480755,75.5934771316286,36.9584724629153,95.8100265884543,85.3883707678663,99.7878077532418,57.3159363165074,36.4982874378565,21.8813137778958,31.3615617908195,29.0686317694815,18.0405039142358
1.10480228779244,54.3194904010493,180.361771945328,65.6733630593684,35.4835596318887,85.1692880128625,74.9552542928181,89.3573198036121,50.5000302723919,37.1403543555863,21.7759991899662,31.3117910335192,29.7544735980228,18.3627310032477
1.04387495997521,41.3092747383218,183.487867153524,80.184467698084,38.8863397911755,97.9240265314897,90.0569192523508,99.7465936686615,59.5349617011768,39.0312252881476,22.9917290034944,33.0701834568054,30.6206063474799,17.4199483895523
1.0598772150867,47.9116622963233,185.613659351901,80.5029477874125,35.7734169151692,100.372383519501,90.6071275753043,98.9915964580054,60.0531016233938,39.0675239926596,22.6645193428059,31.1823959222761,26.4495966497433,17.9762819934045
1.05482253699842,52.8660622768664,180.513141577936,90.3428604770378,37.6070280569948,105.469375024908,100.047841727783,106.849495237052,65.2234593862991,40.8100899833828,25.014762359424,34.5990371821286,28.4728250293886,19.2592544345888
1.02015632658564,52.4842824704955,186.914482304395,106.093957418398,41.959659143906,117.49792562274,110.803620388362,113.086917589316,67.3073658011717,44.9977264760834,25.4396443081859,37.8084300961036,32.0107816006087,19.474376469875
1.04814470199138,56.6874464289622,177.136875721887,72.8885382551132,38.2249587915924,99.6886693090352,92.6363937255366,96.5907010707573,54.4486936269948,36.5716318987935,22.3811577482684,30.2178403799666,26.9678528560978,18.013470430601
1.02274794561836,54.8258236836922,177.154617238994,76.4783475345896,35.749792141975,102.367213251156,99.8874349689761,97.0591698498541,53.2503266075939,36.8637142131193,21.6174896609947,26.2772525737588,26.0644762173043,17.014644329129
1.07211078961274,32.4102983192933,190.99851915802,82.5260581387255,35.9294047606512,98.6765009743439,87.8256081305354,99.7154749756496,59.9389201251434,38.2972715382683,23.2446244582852,33.4044650629587,29.9291999070884,18.8904282182235
1.03973228682124,26.352213265867,177.820579615754,88.1844293520691,38.3937330026782,98.3791864778452,96.5147397062665,106.136517416255,65.9284580234967,39.2608942378644,24.8191680057906,28.4381134205741,27.8996460060619,17.9484313008975
1.05824296978177,66.4073624287607,175.587069958226,82.4375177703058,36.9684749899191,102.80708790102,92.8169957660618,106.216748112057,58.4934100523675,39.111049709599,24.029191352907,32.1306978764644,28.3340917631365,18.9287451322852
1.04616717966661,39.4109929664812,185.249928293943,91.4412847381191,39.2509773287148,107.880980392132,100.330551211002,106.945434803229,62.5965916484574,42.1371720626841,24.086842470369,30.866463645173,29.0419508910211,18.0560230389464
1.06205381438439,44.8404313768974,179.414910037704,71.1845709214743,37.2820278673348,94.9977744954635,81.6376814566065,98.0077959887185,53.5971982021453,36.5084150150267,23.3061001479613,29.2887721727428,28.7483669786603,17.7597558993857
1.04512191477916,53.479231755002,186.514089379254,93.9947850303674,40.2610669041798,107.880826371055,105.651442356914,106.710580592142,63.4956385227239,40.3295453171885,23.9525101910446,36.1683170105128,31.2873617993041,18.670922277281
1.06554650591174,44.3068410021529,185.163292268224,74.9640463947839,34.1921054904189,95.5231542119075,87.162865573281,97.4484275655879,55.7940481483355,37.5829183151827,22.818007618781,28.7276706488397,26.4963763040356,17.9082823495815
1.07021851000715,31.332797169437,182.059147085602,72.1317699329027,35.3685390205271,95.5237305876226,83.5324498618273,96.4823158494844,59.7025027324358,38.4567985862154,24.5097672048563,33.2080097154155,27.9866767028843,18.2052853502162
1.08843695117711,33.1067899239614,174.759651630141,60.1871977218875,34.2827374324617,87.0685475701245,72.5285901422927,88.5118177430929,49.816683052844,33.2755346353383,22.5128434775097,29.1508414085759,27.8557061702837,16.9975145456677
1.05273137317976,43.8776776777461,182.316607767148,76.8519733109043,39.2228762187534,94.8030468489133,82.4528720625617,98.1760502399173,60.9191200848322,39.2540191157494,23.9375442751231,32.2997250824546,30.1970564425862,19.8949517850514
1.01630980677595,69.7637487837361,166.603841051072,81.6978342602859,39.8455657114405,107.250529425564,101.411680505467,99.7525819388593,59.5560581024739,36.9579045205155,22.3873079017073,32.1620236543927,29.3958966791703,18.8461796922647
1.04063978262623,37.4032464970229,181.206973821423,82.9863222438307,37.6252040905869,100.32287433116,95.490551850733,98.8617195940101,59.9954827335053,38.480126077409,22.7115483924258,31.66473102873,32.1652126922535,18.3001727264879
1.08174372265365,49.2406169262845,182.905479668634,72.4584555445769,38.4647764882459,96.2567433550817,88.9006163633081,96.1823100430863,56.3942310727693,35.5215388299629,21.4513268447623,30.7108501403661,27.4635993250106,18.8727128911733
1.03628308091659,52.1133836807395,179.080879550623,85.1287882748701,37.1838342343828,105.34442324521,101.265237980742,99.5844180069228,61.19374377124,39.8599923454533,24.7460142531207,28.3470534472253,28.0724384937328,17.2912473002058
1.07436960060764,38.5239166929205,184.859612041659,76.7093210045903,36.5858847989098,96.6387893758829,85.5997799485428,93.3956053308249,53.4285031942955,37.9593953158846,21.3705446119371,31.666707466964,28.0156895287386,17.7345836919606
1.05869175901011,31.6864706019371,193.392388572659,90.4922823671322,40.4320177050457,101.834015746066,91.2571718002154,103.004340513798,64.8151278907624,39.8822512179431,23.5210593562088,35.2337599671606,31.1005559114618,18.71431259734
1.08328175648318,36.2547151037809,185.369138189154,85.1182937742563,40.6619882148419,99.4747860524928,87.9048555032024,98.3487831930708,57.443662105077,38.9719268488206,23.5567439496505,34.3670497321651,29.7592306107073,19.1302735974651
1.01963410129844,50.5403407330706,179.785523354603,99.684140165825,41.7901943939834,114.175354492018,113.118519693428,107.727462587005,63.0775784674533,40.957014474682,24.0274896541658,38.6254392145987,32.6602517291936,18.9582015808119
1.05266440800538,27.9176199608866,184.929468861966,88.7990199520442,39.2159051720555,103.335428337211,93.9166108028037,103.014806690849,61.4479844753183,40.6920773159563,22.6581513633542,33.3523373821485,31.9318672787121,18.5350035449818
1.03374117738203,51.2069207681951,180.595509475995,80.6785276672875,36.7568077099912,96.8384766106799,100.123216654963,100.636205630012,60.8775042995444,39.2804103438524,23.2685755016945,29.4837886702938,27.2701334394022,16.9384759513663
1.110844039939,24.6909833471192,172.21756528711,42.7113072524762,32.7223070797054,75.28110265425,54.9717001988753,79.6738850169762,45.1541779866053,32.9992616704544,21.3849224798913,27.0677610933221,25.6979705046544,16.6130033590076
1.07182685822859,40.659588871296,176.231247932164,58.7337087431832,33.0822410761111,88.5233591516039,75.2452273204348,89.2853194928751,52.0787831881388,35.0348396505609,20.5455972146205,29.3157017845806,25.3815621679975,16.7568621346945
1.08220039259667,43.8273350870448,186.310157130683,95.5875563993972,41.5761191483232,107.494278275131,95.5952366985049,102.913671248011,63.0566753885124,40.1557074280795,24.2255703425599,35.3982479607938,30.4447245974254,19.5549127028812
1.03654487712574,37.6506301935415,179.35079583554,95.6754428371929,40.5042394400373,114.503231123643,99.7854597367357,103.419157051898,63.6321608176082,40.0433891739108,23.1843954724257,35.4576132532047,29.0861189604322,18.585077597047
1.04758927510392,42.9015243542779,182.593735841714,89.3634368473475,40.5815815589667,106.741190576728,99.597037659115,99.1286290959522,61.208591025901,39.0637759818132,24.8023438907487,34.1650902389405,30.0784356474741,18.7445620511271
1.0512637089171,49.7954053589515,171.38569922695,68.5812381400436,35.565006172081,94.0427058571357,87.4557034752489,93.9456159241642,53.1356070047199,37.1441967602939,22.3078637951569,27.3888130213026,25.6575810264414,17.6577516434628
